id	donor	eartag	day	cage	treatment	strain	type	File	inoculum	donor.id	cage_un	eartag_un	day2
H3123.620.A.D08	H3123	620	D08	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D08
H3123.620.A.D05	H3123	620	D05	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D05
H3123.620.A.D04	H3123	620	D04	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D04
H3123.620.A.D19	H3123	620	D19	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D19
H3123.620.A.D17	H3123	620	D17	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D17
H3123.620.A.D16	H3123	620	D16	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D16
H3123.620.A.D13	H3123	620	D13	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D13
H3123.624.A.D11	H3123	624	D11	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D11
H3123.624.A.D05	H3123	624	D05	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D05
H3123.624.A.D04	H3123	624	D04	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D04
H3123.624.A.D19	H3123	624	D19	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D19
H3123.624.A.D17	H3123	624	D17	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D17
H3123.624.A.D16	H3123	624	D16	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D16
H3123.686.A.D11	H3123	686	D11	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D11
H3123.686.A.D10	H3123	686	D10	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D10
H3123.686.A.D08	H3123	686	D08	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D08
H3123.686.A.D04	H3123	686	D04	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D04
H3123.686.A.D19	H3123	686	D19	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D19
H3123.686.A.D17	H3123	686	D17	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D17
H3123.686.A.D16	H3123	686	D16	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D16
H3123.nt.A.D11	H3123	nt	D11	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D11
H3123.nt.A.D08	H3123	nt	D08	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D08
H3123.nt.A.D07	H3123	nt	D07	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D07
H3123.nt.A.D05	H3123	nt	D05	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D05
H3123.nt.A.D04	H3123	nt	D04	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D04
H3123.nt.A.D16	H3123	nt	D16	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D16
H3123.nt.A.D13	H3123	nt	D13	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D13
H3123.606.A.D21	H3123	606	D21	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D21
H3123.606.A.D18	H3123	606	D18	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D18
H3123.606.A.D15	H3123	606	D15	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D15
H3123.606.A.D12	H3123	606	D12	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D12
H3123.606.A.D09	H3123	606	D09	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D09
H3123.606.A.D06	H3123	606	D06	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D06
H3123.606.A.D03	H3123	606	D03	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D03
H3123.606.A.D02	H3123	606	D02	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D02
H3123.606.A.D01	H3123	606	D01	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D01
H3123.620.A.D21	H3123	620	D21	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D21
H3123.620.A.D18	H3123	620	D18	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D18
H3123.620.A.D15	H3123	620	D15	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D15
H3123.620.A.D12	H3123	620	D12	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D12
H3123.620.A.D09	H3123	620	D09	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D09
H3123.620.A.D06	H3123	620	D06	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D06
H3123.620.A.D03	H3123	620	D03	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D03
H3123.620.A.D02	H3123	620	D02	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D02
H3123.620.A.D01	H3123	620	D01	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D01
H3123.624.A.D21	H3123	624	D21	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D21
H3123.624.A.D18	H3123	624	D18	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D18
H3123.624.A.D12	H3123	624	D12	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D12
H3123.624.A.D09	H3123	624	D09	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D09
H3123.624.A.D06	H3123	624	D06	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D06
H3123.624.A.D03	H3123	624	D03	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D03
H3123.624.A.D02	H3123	624	D02	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D02
H3123.624.A.D01	H3123	624	D01	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_624	D01
H3123.686.A.D21	H3123	686	D21	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D21
H3123.686.A.D18	H3123	686	D18	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D18
H3123.686.A.D15	H3123	686	D15	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D15
H3123.686.A.D12	H3123	686	D12	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D12
H3123.686.A.D09	H3123	686	D09	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D09
H3123.686.A.D06	H3123	686	D06	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D06
H3123.686.A.D03	H3123	686	D03	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D03
H3123.686.A.D02	H3123	686	D02	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D02
H3123.686.A.D01	H3123	686	D01	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_686	D01
H3123.nt.A.D21	H3123	nt	D21	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D21
H3123.nt.A.D18	H3123	nt	D18	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D18
H3123.nt.A.D15	H3123	nt	D15	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D15
H3123.nt.A.D12	H3123	nt	D12	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D12
H3123.nt.A.D09	H3123	nt	D09	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D09
H3123.nt.A.D06	H3123	nt	D06	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D06
H3123.nt.A.D03	H3123	nt	D03	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D03
H3123.nt.A.D02	H3123	nt	D02	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D02
H3123.nt.A.D01	H3123	nt	D01	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_nt	D01
H3123.inoculum_1	H3123	inoculum_1	inoculum	NA	none	NA	inoculum	H3123_ntb	Human	H3123.inoculum_1	H3123_NA	H3123_NA_inoculum_1	D00
H3293.1221.A.D11	H3293	1221	D11	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D11
H3293.1221.A.D07	H3293	1221	D07	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D07
H3293.1221.A.D05	H3293	1221	D05	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D05
H3293.1221.A.D04	H3293	1221	D04	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D04
H3293.1221.A.D02	H3293	1221	D02	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D02
H3293.1221.A.D17	H3293	1221	D17	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D17
H3293.1221.A.D13	H3293	1221	D13	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D13
H3293.1221.A.D21	H3293	1221	D21	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D21
H3293.1221.A.D20	H3293	1221	D20	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D20
H3293.1221.A.D19	H3293	1221	D19	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D19
H3293.1221.A.D18	H3293	1221	D18	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D18
H3293.1221.A.D16	H3293	1221	D16	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D16
H3293.1221.A.D14	H3293	1221	D14	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D14
H3293.1221.A.D12	H3293	1221	D12	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D12
H3293.1221.A.D10	H3293	1221	D10	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D10
H3293.1221.A.D08	H3293	1221	D08	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D08
H3293.1221.A.D06	H3293	1221	D06	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D06
H3293.1221.A.D03	H3293	1221	D03	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1221	D03
H3293.1284.A.D09	H3293	1284	D09	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D09
H3293.1284.A.D07	H3293	1284	D07	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D07
H3293.1284.A.D05	H3293	1284	D05	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D05
H3293.1284.A.D01	H3293	1284	D01	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D01
H3293.1284.A.D17	H3293	1284	D17	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D17
H3293.1284.A.D15	H3293	1284	D15	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D15
H3293.1284.A.D13	H3293	1284	D13	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D13
H3293.1284.A.D21	H3293	1284	D21	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D21
H3293.1284.A.D20	H3293	1284	D20	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D20
H3293.1284.A.D19	H3293	1284	D19	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D19
H3293.1284.A.D18	H3293	1284	D18	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D18
H3293.1284.A.D16	H3293	1284	D16	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D16
H3293.1284.A.D14	H3293	1284	D14	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D14
H3293.1284.A.D12	H3293	1284	D12	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D12
H3293.1284.A.D10	H3293	1284	D10	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D10
H3293.1284.A.D08	H3293	1284	D08	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D08
H3293.1284.A.D06	H3293	1284	D06	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D06
H3293.1284.A.D03	H3293	1284	D03	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1284	D03
H3293.1353.A.D11	H3293	1353	D11	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D11
H3293.1353.A.D09	H3293	1353	D09	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D09
H3293.1353.A.D07	H3293	1353	D07	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D07
H3293.1353.A.D05	H3293	1353	D05	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D05
H3293.1353.A.D04	H3293	1353	D04	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D04
H3293.1353.A.D02	H3293	1353	D02	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D02
H3293.1353.A.D17	H3293	1353	D17	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D17
H3293.1353.A.D15	H3293	1353	D15	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D15
H3293.1353.A.D13	H3293	1353	D13	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D13
H3293.1353.A.D21	H3293	1353	D21	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D21
H3293.1353.A.D20	H3293	1353	D20	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D20
H3293.1353.A.D19	H3293	1353	D19	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D19
H3293.1353.A.D18	H3293	1353	D18	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D18
H3293.1353.A.D16	H3293	1353	D16	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D16
H3293.1353.A.D14	H3293	1353	D14	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D14
H3293.1353.A.D12	H3293	1353	D12	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D12
H3293.1353.A.D10	H3293	1353	D10	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D10
H3293.1353.A.D08	H3293	1353	D08	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D08
H3293.1353.A.D06	H3293	1353	D06	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D06
H3293.1353.A.D03	H3293	1353	D03	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1353	D03
H3293.1373.A.D11	H3293	1373	D11	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D11
H3293.1373.A.D07	H3293	1373	D07	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D07
H3293.1373.A.D05	H3293	1373	D05	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D05
H3293.1373.A.D04	H3293	1373	D04	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D04
H3293.1373.A.D02	H3293	1373	D02	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D02
H3293.1373.A.D17	H3293	1373	D17	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D17
H3293.1373.A.D15	H3293	1373	D15	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D15
H3293.1373.A.D13	H3293	1373	D13	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D13
H3293.1373.A.D21	H3293	1373	D21	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D21
H3293.1373.A.D20	H3293	1373	D20	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D20
H3293.1373.A.D19	H3293	1373	D19	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D19
H3293.1373.A.D18	H3293	1373	D18	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D18
H3293.1373.A.D16	H3293	1373	D16	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D16
H3293.1373.A.D14	H3293	1373	D14	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D14
H3293.1373.A.D12	H3293	1373	D12	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D12
H3293.1373.A.D10	H3293	1373	D10	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D10
H3293.1373.A.D08	H3293	1373	D08	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D08
H3293.1373.A.D06	H3293	1373	D06	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D06
H3293.1373.A.D03	H3293	1373	D03	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_1373	D03
H3293.nt.A.D11	H3293	nt	D11	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D11
H3293.nt.A.D09	H3293	nt	D09	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D09
H3293.nt.A.D07	H3293	nt	D07	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D07
H3293.nt.A.D05	H3293	nt	D05	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D05
H3293.nt.A.D04	H3293	nt	D04	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D04
H3293.nt.A.D02	H3293	nt	D02	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D02
H3293.nt.A.D17	H3293	nt	D17	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D17
H3293.nt.A.D15	H3293	nt	D15	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D15
H3293.nt.A.D13	H3293	nt	D13	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D13
H3293.nt.A.D21	H3293	nt	D21	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D21
H3293.nt.A.D20	H3293	nt	D20	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D20
H3293.nt.A.D19	H3293	nt	D19	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D19
H3293.nt.A.D18	H3293	nt	D18	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D18
H3293.nt.A.D16	H3293	nt	D16	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D16
H3293.nt.A.D14	H3293	nt	D14	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D14
H3293.nt.A.D12	H3293	nt	D12	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D12
H3293.nt.A.D10	H3293	nt	D10	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D10
H3293.nt.A.D08	H3293	nt	D08	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D08
H3293.nt.A.D06	H3293	nt	D06	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D06
H3293.nt.A.D03	H3293	nt	D03	A	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_A	H3293_A_nt	D03
H3293.1207.B.D11	H3293	1207	D11	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D11
H3293.1207.B.D09	H3293	1207	D09	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D09
H3293.1207.B.D05	H3293	1207	D05	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D05
H3293.1207.B.D04	H3293	1207	D04	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D04
H3293.1207.B.D02	H3293	1207	D02	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D02
H3293.1207.B.D01	H3293	1207	D01	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D01
H3293.1207.B.D17	H3293	1207	D17	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D17
H3293.1207.B.D15	H3293	1207	D15	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D15
H3293.1207.B.D21	H3293	1207	D21	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D21
H3293.1207.B.D20	H3293	1207	D20	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D20
H3293.1207.B.D19	H3293	1207	D19	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D19
H3293.1207.B.D18	H3293	1207	D18	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D18
H3293.1207.B.D16	H3293	1207	D16	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D16
H3293.1207.B.D14	H3293	1207	D14	B	none	C57Bl/6	sample	H3293A_ntb	Human	H3293.inoculum_1	H3293_B	H3293_B_1207	D14
